,Unnamed: 0,binding_site_name,enzyme_name,binding_site_ranking,mainclass,subclass,subsubclass,designation,atoms,dataset,dates,centers,uniq_fold,uniq_sub,uniq_subsub,uniq_designation
8894,8894,1,3QBX,1,2,7,1,1,2231,2020,14/01/2011,"(25.226, 56.6, 85.812)",3497,23,148,366
8895,8895,1,3QC4,1,2,7,11,1,1550,2020,15/01/2011,"(12.555, 33.196, 21.882)",994,23,75,1063
8896,8896,1,3QCJ,1,3,1,3,48,1556,2020,16/01/2011,"(22.275, 30.364, 60.419)",3167,63,238,442
8897,8897,1,3QCK,1,3,1,3,48,1554,2020,16/01/2011,"(18.925, 29.236, 60.212)",3167,63,238,442
8898,8898,1,3QCL,1,3,1,3,48,1487,2020,16/01/2011,"(18.768, 29.142, 61.57)",3167,63,238,442
8899,8899,1,3QCI,1,3,1,3,48,1537,2020,16/01/2011,"(21.103, 30.568, 60.995)",3167,63,238,442
8900,8900,1,3QCH,1,3,1,3,48,1529,2020,16/01/2011,"(20.104, 30.194, 60.667)",3167,63,238,442
8901,8901,1,3QCF,1,3,1,3,48,1801,2020,16/01/2011,"(17.902, 26.504, 56.014)",3167,63,238,442
8902,8902,1,3QCG,1,3,1,3,48,1607,2020,16/01/2011,"(18.925, 28.914, 60.037)",3167,63,238,442
8903,8903,1,3QCX,1,2,7,11,1,1513,2020,17/01/2011,"(-43.755, 17.635, 12.026)",994,23,75,1063
8904,8904,1,3QD3,1,2,7,11,1,1487,2020,17/01/2011,"(-45.756, 18.613, 12.003)",994,23,75,1063
8905,8905,1,3QD0,1,2,7,11,1,1487,2020,17/01/2011,"(-45.77, 19.384, 11.582)",994,23,75,1063
8906,8906,1,3QCQ,1,2,7,11,1,1498,2020,17/01/2011,"(-43.274, 16.71, 12.006)",994,23,75,1063
8907,8907,1,3QCP,1,1,8,3,2,1584,2020,17/01/2011,"(20.944, -18.626, -30.187)",3839,17,125,1672
8908,8908,1,3QCS,1,2,7,11,1,1507,2020,17/01/2011,"(-43.858, 17.517, 11.949)",994,23,75,1063
8909,8909,1,3QD4,1,2,7,11,1,1455,2020,17/01/2011,"(-46.155, 18.666, 12.111)",994,23,75,1063
8910,8910,1,2Y5S,1,2,5,1,15,1862,2020,17/01/2011,"(49.984, -14.565, -4.361)",941,54,159,3019
8911,8911,1,3QCY,1,2,7,11,1,1505,2020,17/01/2011,"(-45.465, 19.34, 11.388)",994,23,75,1063
8912,8912,1,3QDD,1,3,6,4,10,1498,2020,18/01/2011,"(-2.413, 33.386, 24.947)",1567,55,150,2449
8913,8913,1,3QDL,1,1,-,-,-,1808,2020,18/01/2011,"(20.29, 16.226, -7.319)",1025,35,245,1479
8914,8914,1,3QE4,1,6,1,1,1,1820,2020,19/01/2011,"(4.779, -6.329, 28.644)",1070,2,127,1681
8915,8915,1,2Y60,1,1,21,3,1,2089,2020,19/01/2011,"(10.405, 37.921, 4.671)",1814,13,180,1916
8916,8916,1,2Y64,1,3,2,1,8,857,2020,19/01/2011,"(16.064, 6.317, -20.912)",4303,44,178,2280
8917,8917,1,3QEJ,1,2,7,1,74,1161,2020,20/01/2011,"(-26.204, 25.168, -29.858)",2024,23,148,2626
8918,8918,1,3QEO,1,2,7,1,74,1167,2020,20/01/2011,"(-25.609, 25.506, -30.192)",2024,23,148,2626
8919,8919,1,3ATW,1,3,4,22,69,976,2020,20/01/2011,"(0.995, 11.1, -17.694)",1716,24,12,2295
8920,8920,1,3QEN,1,2,7,1,74,1781,2020,20/01/2011,"(-13.298, 27.789, -22.48)",2024,23,148,2626
8921,8921,1,2Y6C,1,3,4,24,23,1448,2020,20/01/2011,"(-0.0, -0.0, -7.706)",1597,24,265,786
8922,8922,1,2Y6G,1,3,2,1,8,953,2020,21/01/2011,"(8.346, 10.764, -15.291)",4303,44,178,2280
8923,8923,1,2Y6F,1,1,21,3,1,2041,2020,21/01/2011,"(10.669, 39.25, 4.836)",1814,13,180,1916
8924,8924,1,3QFA,1,1,8,1,9,2167,2020,21/01/2011,"(95.641, 21.151, -77.505)",1775,17,246,1164
8925,8925,1,3QGT,1,1,5,1,3,1352,2020,24/01/2011,"(32.638, 4.25, 67.374)",378,15,45,2511
8926,8926,1,3QGI,1,2,7,7,48,1924,2020,24/01/2011,"(6.147, 37.371, 46.762)",2157,23,226,2170
8927,8927,1,3QFX,1,1,5,1,3,1652,2020,24/01/2011,"(-19.259, 23.241, 8.264)",378,15,45,2511
8928,8928,1,3QG2,1,1,5,1,3,1367,2020,24/01/2011,"(33.295, 4.126, 67.341)",378,15,45,2511
8929,8929,1,3QGH,1,2,7,7,48,1909,2020,24/01/2011,"(6.392, 37.378, 47.013)",2157,23,226,2170
8930,8930,1,2Y6K,1,3,2,1,8,834,2020,24/01/2011,"(16.125, 6.388, -20.681)",4303,44,178,2280
8931,8931,1,2Y6L,1,3,2,1,8,859,2020,24/01/2011,"(15.847, 6.74, -20.442)",4303,44,178,2280
8932,8932,1,3QGF,1,2,7,7,48,1906,2020,24/01/2011,"(17.849, 7.21, 14.295)",2157,23,226,2170
8933,8933,1,3QH0,1,1,14,99,1,2231,2020,25/01/2011,"(21.349, 14.874, 67.429)",1253,14,186,1522
8934,8934,1,3QGY,1,2,7,10,2,1411,2020,25/01/2011,"(25.977, -5.247, 6.716)",3217,23,202,2567
8935,8935,1,3QGW,1,2,7,10,2,1269,2020,25/01/2011,"(28.352, 8.369, 8.866)",3217,23,202,2567
8936,8936,1,2Y6P,1,2,7,7,38,1874,2020,25/01/2011,"(49.698, 46.175, 30.206)",1276,23,226,995
8937,8937,1,2Y6O,1,2,7,10,1,1353,2020,25/01/2011,"(25.056, 59.375, 29.344)",2670,23,202,752
8938,8938,1,3QHD,1,4,6,1,12,1528,2020,25/01/2011,"(10.121, -27.976, -23.607)",4070,45,222,1501
8939,8939,1,3QGZ,1,3,-,-,-,1779,2020,25/01/2011,"(9.436, 9.436, 70.915)",2872,26,34,630
8940,8940,1,3QH8,1,7,-,-,-,2188,2020,25/01/2011,"(-0.0, -14.559, -24.735)",3502,58,168,1318
8941,8941,1,3QHM,1,3,2,1,4,1545,2020,26/01/2011,"(22.167, -15.898, 42.659)",2060,44,178,2414
8942,8942,1,3QI4,1,3,1,4,35,1658,2020,26/01/2011,"(75.596, 51.502, 41.663)",1335,63,7,2290
8943,8943,1,3QHR,1,2,7,11,22,1629,2020,26/01/2011,"(12.19, -42.839, -34.153)",2616,23,75,1860
8944,8944,1,3QHN,1,3,2,1,4,1586,2020,26/01/2011,"(21.324, -15.407, 42.546)",2060,44,178,2414
8945,8945,1,3QI3,1,3,1,4,35,1561,2020,26/01/2011,"(133.654, 44.901, 81.117)",1335,63,7,2290
8946,8946,1,3QIN,1,3,1,26,4,754,2020,27/01/2011,"(4.24, 4.931, 31.767)",1635,63,130,227
8947,8947,1,3QIO,1,3,1,26,4,711,2020,27/01/2011,"(-10.726, -9.451, -10.446)",1635,63,130,227
8948,8948,1,3QIZ,1,3,4,24,69,1665,2020,28/01/2011,"(-8.845, 38.341, -16.583)",1944,24,265,717
8949,8949,1,3QIY,1,3,4,24,69,1661,2020,28/01/2011,"(-21.646, 39.473, -6.427)",1944,24,265,717
8950,8950,1,2Y77,1,4,2,1,10,2082,2020,28/01/2011,"(14.097, 14.097, 14.097)",3079,57,267,2357
8951,8951,1,3QJ0,1,3,4,24,69,1725,2020,28/01/2011,"(-22.077, 37.139, -5.319)",1944,24,265,717
8952,8952,1,3QJ9,1,3,5,1,99,2018,2020,28/01/2011,"(-15.374, -1.013, -4.606)",3358,21,273,970
8953,8953,1,2Y76,1,4,2,1,10,1902,2020,28/01/2011,"(17.693, 17.693, 17.693)",3079,57,267,2357
8954,8954,1,2Y71,1,4,2,1,10,2088,2020,28/01/2011,"(17.602, -17.602, -45.723)",3079,57,267,2357
8955,8955,1,3QK1,1,3,4,21,4,1331,2020,31/01/2011,"(12.423, 35.43, 8.735)",4437,24,158,2942
8956,8956,1,3QK5,1,3,5,1,99,2070,2020,31/01/2011,"(-14.998, -1.352, -4.452)",3358,21,273,970
8957,8957,1,3QJX,1,3,4,11,2,2773,2020,31/01/2011,"(-64.304, 19.122, -8.018)",566,24,114,1142
8958,8958,1,3QKK,1,2,7,11,1,1841,2020,01/02/2011,"(29.277, 2.371, 11.797)",2240,23,75,1063
8959,8959,1,3QKM,1,2,7,11,1,1779,2020,01/02/2011,"(28.186, 2.787, 11.336)",2240,23,75,1063
8960,8960,1,3QKW,1,7,-,-,-,1912,2020,01/02/2011,"(-17.61, 21.144, -35.057)",543,58,168,1318
8961,8961,1,3QKL,1,2,7,11,1,1811,2020,01/02/2011,"(-8.237, 0.098, 17.386)",2240,23,75,1063
8962,8962,1,3QL3,1,1,5,1,3,1182,2020,02/02/2011,"(3.588, 4.927, -12.712)",16,15,45,2511
8963,8963,1,2Y82,1,3,4,21,6,1237,2020,02/02/2011,"(8.265, 5.749, 22.474)",1440,24,158,2056
8964,8964,1,2Y7X,1,3,4,21,6,1246,2020,02/02/2011,"(8.085, 5.491, 22.147)",1440,24,158,2056
8965,8965,1,3QL0,1,1,5,1,3,1183,2020,02/02/2011,"(-8.565, 43.062, 5.044)",3398,15,45,2511
8966,8966,1,2Y81,1,3,4,21,6,1236,2020,02/02/2011,"(8.284, 5.516, 22.441)",1440,24,158,2056
8967,8967,1,2Y80,1,3,4,21,6,1238,2020,02/02/2011,"(8.353, 5.624, 22.026)",1440,24,158,2056
8968,8968,1,2Y7Z,1,3,4,21,6,1225,2020,02/02/2011,"(8.277, 5.575, 22.188)",1440,24,158,2056
8969,8969,1,2Y88,1,5,3,1,24,1762,2020,03/02/2011,"(40.277, 9.385, 1.734)",3054,40,40,1820
8970,8970,1,3QN1,1,3,1,3,16,1574,2020,07/02/2011,"(1.273, 22.58, 33.307)",1342,63,238,1026
8971,8971,1,3QNG,1,3,2,1,17,730,2020,08/02/2011,"(10.106, -8.464, -3.671)",4998,44,178,2835
8972,8972,1,3QO8,1,6,1,1,11,1156,2020,09/02/2011,"(-40.16, -30.554, 5.078)",5058,2,127,55
8973,8973,1,3QOW,1,2,1,1,43,1426,2020,11/02/2011,"(21.061, 63.061, -7.943)",4635,50,269,1175
8974,8974,1,3QOX,1,2,1,1,43,1431,2020,11/02/2011,"(43.883, 49.467, 6.169)",4635,50,269,1175
8975,8975,1,2Y91,1,3,5,2,6,1501,2020,11/02/2011,"(24.809, -6.496, 14.952)",5182,21,154,2565
8976,8976,1,3QPN,1,3,1,4,35,1385,2020,14/02/2011,"(10.972, 17.524, 40.352)",5475,63,7,2290
8977,8977,1,3QPO,1,3,1,4,35,1452,2020,14/02/2011,"(11.537, 19.561, 40.796)",5475,63,7,2290
8978,8978,1,3QPP,1,3,1,4,35,1383,2020,14/02/2011,"(11.156, 19.272, 41.354)",5475,63,7,2290
8979,8979,1,2YA5,1,3,2,1,18,2077,2020,18/02/2011,"(16.301, -18.991, 41.725)",2759,44,178,1459
8980,8980,1,2YA8,1,3,2,1,18,2044,2020,18/02/2011,"(17.138, -19.56, 41.507)",2759,44,178,1459
8981,8981,1,2YAC,1,2,7,11,21,1298,2020,18/02/2011,"(-43.754, -0.0, 25.673)",3194,23,75,2465
8982,8982,1,2YA6,1,3,2,1,18,2068,2020,18/02/2011,"(16.381, -18.944, 41.95)",2759,44,178,1459
8983,8983,1,3QRK,1,2,7,10,2,1491,2020,18/02/2011,"(20.126, 22.785, 10.902)",1419,23,202,2567
8984,8984,1,3QRI,1,2,7,10,2,1812,2020,18/02/2011,"(26.316, -0.204, 16.584)",1419,23,202,2567
8985,8985,1,3QSB,1,2,7,7,7,1002,2020,20/02/2011,"(55.819, 12.606, 43.328)",1645,23,226,3010
8986,8986,1,3QSS,1,1,5,3,1,2196,2020,21/02/2011,"(23.534, 2.256, 12.284)",2419,15,195,984
8987,8987,1,3QT8,1,4,1,1,33,1951,2020,22/02/2011,"(-15.723, 30.682, 19.505)",4896,34,94,30
8988,8988,1,3QTF,1,3,6,4,10,1468,2020,22/02/2011,"(36.937, 10.795, 24.876)",1567,55,150,2449
8989,8989,1,3QT6,1,4,1,1,33,1976,2020,22/02/2011,"(-25.476, -20.139, -19.765)",4896,34,94,30
8990,8990,1,3QTC,1,6,1,1,26,1724,2020,22/02/2011,"(-7.774, -45.269, 3.298)",4591,2,127,900
8991,8991,1,3QT7,1,4,1,1,33,1964,2020,22/02/2011,"(15.706, -20.049, -19.554)",4896,34,94,30
8992,8992,1,3QU9,1,3,6,1,1,1560,2020,23/02/2011,"(-30.941, 21.372, 4.168)",4429,55,228,1386
8993,8993,1,2YAK,1,2,7,11,1,1432,2020,23/02/2011,"(-11.596, -11.569, 16.42)",2642,23,75,1063
8994,8994,1,3QTP,1,4,2,1,11,2393,2020,23/02/2011,"(29.982, -9.07, -21.978)",1456,57,267,1273
8995,8995,1,3QUT,1,3,6,1,1,1589,2020,24/02/2011,"(12.023, -4.101, -7.69)",4429,55,228,1386
8996,8996,1,3QUP,1,2,7,10,1,1266,2020,24/02/2011,"(10.285, -9.701, 13.866)",2681,23,202,752
8997,8997,1,3QVL,1,7,-,-,-,2262,2020,25/02/2011,"(62.478, 36.071, -31.738)",4165,58,168,1318
8998,8998,1,3QVI,1,3,-,-,-,2732,2020,25/02/2011,"(20.079, -9.536, 27.932)",5473,26,34,630
8999,8999,1,3QVR,1,1,1,3,4,2387,2020,25/02/2011,"(-34.062, -7.323, -21.892)",2879,29,47,2703
9000,9000,1,3QV8,1,2,7,1,40,1368,2020,25/02/2011,"(-11.43, -23.097, 14.036)",937,23,148,532
9001,9001,1,3QV9,1,2,7,1,40,1713,2020,25/02/2011,"(-6.88, 34.598, 43.331)",937,23,148,532
9002,9002,1,3QVP,1,1,1,3,4,2383,2020,25/02/2011,"(-7.12, -30.217, 21.635)",2879,29,47,2703
9003,9003,1,2YAY,1,3,6,1,23,2162,2020,25/02/2011,"(-17.525, 40.014, -12.106)",996,55,228,1278
9004,9004,1,3QVB,1,2,4,1,186,1568,2020,25/02/2011,"(28.7, 0.0, 3.882)",1833,46,193,622
9005,9005,1,3QWF,1,1,1,1,62,1708,2020,28/02/2011,"(-27.829, 5.724, -8.887)",5507,29,191,1803
9006,9006,1,3QWW,1,2,1,1,43,1418,2020,28/02/2011,"(0.049, 29.522, 54.4)",5227,50,269,1175
9007,9007,1,3QWV,1,2,1,1,43,1399,2020,28/02/2011,"(0.222, 29.32, 54.342)",5227,50,269,1175
9008,9008,1,3QWB,1,1,6,5,5,1869,2020,28/02/2011,"(27.644, -1.753, 66.756)",1320,28,20,271
9009,9009,1,3QXJ,1,6,3,3,3,1542,2020,01/03/2011,"(6.728, -29.585, -33.886)",4252,36,121,1299
9010,9010,1,3QXC,1,6,3,3,3,1578,2020,01/03/2011,"(6.743, -30.472, -33.928)",4252,36,121,1299
9011,9011,1,3QXH,1,6,3,3,3,1443,2020,01/03/2011,"(13.713, -30.768, -22.9)",4252,36,121,1299
9012,9012,1,3QXG,1,3,6,1,1,1843,2020,01/03/2011,"(46.751, 10.725, 31.839)",4429,55,228,1386
9013,9013,1,3AV9,1,2,7,7,-,1033,2020,02/03/2011,"(34.237, -36.146, 4.961)",1502,23,226,1706
9014,9014,1,3AVA,1,2,7,7,-,1010,2020,02/03/2011,"(34.281, -36.148, 4.954)",1502,23,226,1706
9015,9015,1,3QXX,1,6,3,3,3,1406,2020,02/03/2011,"(13.868, -31.217, -23.196)",4252,36,121,1299
9016,9016,1,3AVC,1,2,7,7,-,1709,2020,02/03/2011,"(-8.836, 25.784, 11.716)",1502,23,226,1706
9017,9017,1,3QXY,1,2,1,1,-,1692,2020,02/03/2011,"(55.848, 18.913, 12.477)",3142,50,269,348
9018,9018,1,3QXQ,1,3,2,1,4,1973,2020,02/03/2011,"(-35.686, 9.459, -8.87)",2357,44,178,2414
9019,9019,1,3QY0,1,6,3,3,3,1492,2020,02/03/2011,"(6.867, -29.647, -33.874)",4252,36,121,1299
9020,9020,1,3QXS,1,6,3,3,3,1520,2020,02/03/2011,"(6.771, -30.245, -33.948)",4252,36,121,1299
9021,9021,1,3QYO,1,1,5,1,3,1099,2020,03/03/2011,"(4.73, 8.187, -15.212)",16,15,45,2511
9022,9022,1,3QYL,1,1,5,1,3,1090,2020,03/03/2011,"(4.662, 8.084, -15.233)",16,15,45,2511
9023,9023,1,3AVN,1,2,7,7,-,950,2020,05/03/2011,"(-14.084, 47.907, -5.785)",1502,23,226,1706
9024,9024,1,3AVH,1,2,7,7,-,1685,2020,05/03/2011,"(8.804, 15.062, -0.126)",1502,23,226,1706
9025,9025,1,3AVI,1,2,7,7,-,1050,2020,05/03/2011,"(14.224, -47.478, -5.79)",1502,23,226,1706
9026,9026,1,3AVL,1,2,7,7,-,1711,2020,05/03/2011,"(17.404, 0.096, 0.924)",1502,23,226,1706
9027,9027,1,3AVG,1,2,7,7,-,1032,2020,05/03/2011,"(13.079, 32.033, 4.732)",1502,23,226,1706
9028,9028,1,3AVF,1,2,7,7,-,1043,2020,05/03/2011,"(-14.174, 47.773, -5.584)",1502,23,226,1706
9029,9029,1,3AVK,1,2,7,7,-,1763,2020,05/03/2011,"(-17.962, 20.233, -12.427)",1502,23,226,1706
9030,9030,1,3R02,1,2,7,11,1,1465,2020,07/03/2011,"(18.453, -36.831, -0.367)",4810,23,75,1063
9031,9031,1,3R04,1,2,7,11,1,1426,2020,07/03/2011,"(23.241, -36.142, 1.116)",4810,23,75,1063
9032,9032,1,3QZY,1,1,8,3,2,1391,2020,07/03/2011,"(21.687, -3.757, -6.354)",2429,17,125,1672
9033,9033,1,3R00,1,2,7,11,1,1477,2020,07/03/2011,"(-18.739, -37.24, -1.683)",4810,23,75,1063
9034,9034,1,3R0I,1,1,1,1,267,1825,2020,08/03/2011,"(8.673, -4.16, 36.756)",4518,29,191,1707
9035,9035,1,2YBK,1,1,14,11,27,2209,2020,08/03/2011,"(-26.37, -21.479, 4.996)",1325,14,9,2762
9036,9036,1,3R0T,1,2,7,11,1,1442,2020,09/03/2011,"(23.026, -30.732, 14.689)",1890,23,75,1063
9037,9037,1,3AVZ,1,3,4,22,69,634,2020,09/03/2011,"(-27.673, -29.46, 5.358)",1716,24,12,2295
9038,9038,1,3R0Y,1,3,4,23,16,1239,2020,09/03/2011,"(14.124, 9.324, -0.049)",4758,24,96,1093
9039,9039,1,3R17,1,4,2,1,1,1682,2020,09/03/2011,"(17.72, 4.582, 14.796)",97,57,267,46
9040,9040,1,3R18,1,1,8,3,1,2434,2020,09/03/2011,"(0.0, 0.0, 41.553)",1563,17,125,2864
9041,9041,1,3AW0,1,3,4,22,69,2124,2020,09/03/2011,"(0.0, -29.714, 0.0)",1716,24,12,2295
9042,9042,1,3R16,1,4,2,1,1,1706,2020,09/03/2011,"(17.445, 4.598, 14.615)",97,57,267,46
9043,9043,1,3R19,1,1,8,3,1,2444,2020,09/03/2011,"(0.0, 42.8, 4.088)",1563,17,125,2864
9044,9044,1,3R0W,1,3,4,23,16,1271,2020,09/03/2011,"(14.358, 8.32, 0.264)",4758,24,96,1093
9045,9045,1,2YBT,1,3,2,1,14,1533,2020,10/03/2011,"(28.97, -27.21, -49.625)",3590,44,178,194
9046,9046,1,2YBU,1,3,2,1,14,1556,2020,10/03/2011,"(28.822, -27.268, -48.993)",3590,44,178,194
9047,9047,1,2YC0,1,1,14,11,16,1473,2020,10/03/2011,"(40.708, 46.086, 36.94)",2737,14,9,398
9048,9048,1,2YC3,1,2,7,7,60,1548,2020,11/03/2011,"(16.536, 57.499, -36.75)",2783,23,226,310
9049,9049,1,2YC5,1,2,7,7,60,1580,2020,11/03/2011,"(16.533, 57.851, -36.676)",2783,23,226,310
9050,9050,1,2YCD,1,2,-,-,-,2362,2020,13/03/2011,"(-0.0, 41.815, 22.025)",431,5,78,2580
9051,9051,1,2YCF,1,2,7,11,1,1262,2020,14/03/2011,"(46.74, -0.0, 15.606)",1399,23,75,1063
9052,9052,1,3R3C,1,3,1,2,23,1585,2020,15/03/2011,"(71.155, 54.646, 14.644)",3144,63,204,44
9053,9053,1,3R34,1,3,1,2,23,1483,2020,15/03/2011,"(72.075, 56.587, 13.052)",3144,63,204,44
9054,9054,1,3R3A,1,3,1,2,23,1486,2020,15/03/2011,"(83.879, 63.508, 26.882)",3144,63,204,44
9055,9055,1,3R3D,1,3,1,2,23,1596,2020,15/03/2011,"(71.088, 54.55, 14.586)",3144,63,204,44
9056,9056,1,3R33,1,1,5,1,3,1117,2020,15/03/2011,"(4.776, 8.434, -15.044)",16,15,45,2511
9057,9057,1,3R32,1,3,1,2,23,1572,2020,15/03/2011,"(-14.781, 43.033, 15.42)",3144,63,204,44
9058,9058,1,3R36,1,3,1,2,23,1718,2020,15/03/2011,"(79.152, 28.992, 13.269)",3144,63,204,44
9059,9059,1,3R35,1,3,1,2,23,1591,2020,15/03/2011,"(85.737, 26.344, 22.015)",3144,63,204,44
9060,9060,1,3R3B,1,3,1,2,23,1599,2020,15/03/2011,"(85.639, 26.258, 21.468)",3144,63,204,44
9061,9061,1,3R3F,1,3,1,2,23,1591,2020,15/03/2011,"(44.486, 8.488, 15.648)",3144,63,204,44
9062,9062,1,3R37,1,3,1,2,23,1592,2020,15/03/2011,"(71.141, 54.646, 14.699)",3144,63,204,44
9063,9063,1,2YCN,1,4,1,99,2,2768,2020,16/03/2011,"(26.143, 83.186, 7.37)",2230,34,5,974
9064,9064,1,2YCT,1,4,1,99,2,2667,2020,16/03/2011,"(-13.719, 81.911, 4.696)",2230,34,5,974
9065,9065,1,3R3X,1,3,8,1,3,2226,2020,16/03/2011,"(1.029, -7.717, 37.039)",4141,47,261,89
9066,9066,1,2YCS,1,2,7,11,1,1154,2020,16/03/2011,"(-23.649, 40.962, 30.914)",1399,23,75,1063
9067,9067,1,3R3V,1,3,8,1,3,2272,2020,16/03/2011,"(1.052, -7.43, 36.779)",4141,47,261,89
9068,9068,1,2YCM,1,2,7,7,60,1566,2020,16/03/2011,"(16.155, 65.004, -0.0)",2783,23,226,310
9069,9069,1,2YCP,1,4,1,99,2,2796,2020,16/03/2011,"(10.862, 7.364, -5.014)",2230,34,5,974
9070,9070,1,3R3O,1,3,1,31,1,916,2020,16/03/2011,"(17.857, -2.525, 0.579)",4580,63,16,706
9071,9071,1,2YCR,1,2,7,11,1,1162,2020,16/03/2011,"(-23.48, 40.669, 31.128)",1399,23,75,1063
9072,9072,1,2YCQ,1,2,7,11,1,1162,2020,16/03/2011,"(-47.474, -0.0, 15.553)",1399,23,75,1063
9073,9073,1,2YCJ,1,2,-,-,-,1921,2020,16/03/2011,"(-0.008, -0.008, 0.0)",3614,5,78,2580
9074,9074,1,3R3W,1,3,8,1,3,2245,2020,16/03/2011,"(0.998, -7.572, 36.764)",4141,47,261,89
9075,9075,1,2YCK,1,2,-,-,-,1939,2020,16/03/2011,"(-0.306, -0.306, 0.0)",3614,5,78,2580
9076,9076,1,3R4M,1,3,6,4,10,1470,2020,17/03/2011,"(55.143, 35.816, 87.15)",1567,55,150,2449
9077,9077,1,3R4B,1,3,4,23,16,1429,2020,17/03/2011,"(20.178, 30.98, 13.753)",1502,24,96,1093
9078,9078,1,3R4S,1,3,4,24,69,887,2020,17/03/2011,"(48.536, 34.404, 99.098)",1944,24,265,717
9079,9079,1,2YD1,1,3,1,3,48,648,2020,17/03/2011,"(43.525, -9.73, 10.656)",1914,63,238,442
9080,9080,1,2YDD,1,3,1,4,37,1241,2020,18/03/2011,"(-8.229, 4.482, -24.199)",1908,63,7,2649
9081,9081,1,2YDB,1,3,1,4,37,1249,2020,18/03/2011,"(-7.272, 4.472, -25.183)",1908,63,7,2649
9082,9082,1,2YD8,1,3,1,3,48,523,2020,18/03/2011,"(-48.82, 15.924, 9.743)",1914,63,238,442
9083,9083,1,2YDE,1,1,14,11,16,2158,2020,18/03/2011,"(-18.0, 23.132, -8.023)",2737,14,9,398
9084,9084,1,3R4Z,1,3,2,1,-,2083,2020,18/03/2011,"(56.591, -2.743, 23.749)",3405,44,178,2126
9085,9085,1,2YDI,1,2,7,11,1,1165,2020,21/03/2011,"(0.44, -3.885, 19.73)",983,23,75,1063
9086,9086,1,3R7Q,1,2,7,1,153,1891,2020,22/03/2011,"(20.989, 61.301, 20.596)",2443,23,148,1040
9087,9087,1,3R6T,1,2,1,1,6,1417,2020,22/03/2011,"(-2.71, 10.806, 25.093)",2045,50,269,1674
9088,9088,1,3R77,1,3,3,2,1,1762,2020,22/03/2011,"(92.575, 52.047, 8.517)",1765,22,151,2083
9089,9089,1,2YDM,1,3,4,15,1,2713,2020,22/03/2011,"(12.979, -8.209, -22.524)",1821,24,76,322
9090,9090,1,3R7O,1,2,7,10,1,1410,2020,22/03/2011,"(-4.357, -5.689, -15.085)",3152,23,202,752
9091,9091,1,2YDJ,1,2,7,11,1,1330,2020,22/03/2011,"(3.13, 0.906, 50.334)",983,23,75,1063
9092,9092,1,3R75,1,4,1,3,27,2276,2020,22/03/2011,"(20.726, 26.379, 25.131)",3724,34,174,1149
9093,9093,1,2YDK,1,2,7,11,1,1281,2020,22/03/2011,"(2.759, 73.75, 11.356)",983,23,75,1063
9094,9094,1,3R7F,1,2,1,3,2,2122,2020,22/03/2011,"(-27.575, 16.468, 13.508)",1515,50,1,939
9095,9095,1,2YDT,1,3,2,1,55,1805,2020,24/03/2011,"(65.932, 27.692, 53.235)",8,44,178,2960
9096,9096,1,3R92,1,3,6,4,10,1468,2020,24/03/2011,"(3.164, 10.318, 25.048)",1567,55,150,2449
9097,9097,1,3R91,1,3,6,4,10,1452,2020,24/03/2011,"(36.664, 10.496, 24.941)",1567,55,150,2449
9098,9098,1,2YDU,1,3,1,3,48,1476,2020,24/03/2011,"(3.573, 10.251, 24.827)",1298,63,238,442
9099,9099,1,2YE8,1,3,6,4,10,2046,2020,25/03/2011,"(-0.0, 0.0, 24.296)",1567,55,150,2449
9100,9100,1,2YEB,1,3,6,4,10,2088,2020,25/03/2011,"(33.14, -0.0, 23.998)",1567,55,150,2449
9101,9101,1,2YE9,1,3,6,4,10,2050,2020,25/03/2011,"(33.122, -0.0, 24.687)",1567,55,150,2449
9102,9102,1,2YE7,1,3,6,4,10,1516,2020,25/03/2011,"(34.547, 12.422, 24.596)",1567,55,150,2449
9103,9103,1,2YEF,1,3,6,4,10,1469,2020,25/03/2011,"(4.444, -1.111, 7.359)",1567,55,150,2449
9104,9104,1,2YE5,1,3,6,4,10,2126,2020,25/03/2011,"(65.202, 44.424, 26.308)",1567,55,150,2449
9105,9105,1,2YEH,1,3,6,4,10,1484,2020,25/03/2011,"(31.325, 10.174, 24.673)",1567,55,150,2449
9106,9106,1,2YEA,1,3,6,4,10,2110,2020,25/03/2011,"(65.438, 44.787, 25.368)",1567,55,150,2449
9107,9107,1,2YED,1,3,6,4,10,2084,2020,25/03/2011,"(32.663, 0.0, 24.951)",1567,55,150,2449
9108,9108,1,2YE2,1,3,6,4,10,2132,2020,25/03/2011,"(65.505, 44.806, 26.779)",1567,55,150,2449
9109,9109,1,2YEE,1,3,6,4,10,2014,2020,25/03/2011,"(0.0, 0.0, 25.077)",1567,55,150,2449
9110,9110,1,2YE3,1,3,6,4,10,2106,2020,25/03/2011,"(65.581, 44.43, 25.316)",1567,55,150,2449
9111,9111,1,2YEC,1,3,6,4,10,2102,2020,25/03/2011,"(32.775, 0.0, 23.762)",1567,55,150,2449
9112,9112,1,2YEI,1,3,6,4,10,1478,2020,25/03/2011,"(4.39, 11.801, 24.089)",1567,55,150,2449
9113,9113,1,2YE4,1,3,6,4,10,2116,2020,25/03/2011,"(32.461, -0.0, 24.884)",1567,55,150,2449
9114,9114,1,2YEJ,1,3,6,4,10,1417,2020,25/03/2011,"(5.905, 12.588, 24.142)",1567,55,150,2449
